,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,70.97%,60.65%,57.14%,54.55%,60%,45.16%
agree,17.42%,21.29%,24.03%,31.17%,26.45%,20%
neutral,7.74%,9.03%,10.39%,9.09%,9.68%,20%
disagree,3.23%,5.81%,3.25%,3.25%,2.58%,9.03%
strongly_disagree,0%,1.94%,0%,1.3%,0.65%,4.52%
na,0.65%,1.29%,5.19%,0.65%,0.65%,1.29%
responses,155.,155.,154.,154.,155.,155.
