,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,27.78%,22.86%,27.03%,18.92%,16.22%,16.22%
agree,25%,22.86%,24.32%,24.32%,40.54%,16.22%
neutral,27.78%,28.57%,27.03%,27.03%,29.73%,24.32%
disagree,11.11%,17.14%,8.11%,5.41%,8.11%,18.92%
strongly_disagree,0%,8.57%,2.7%,24.32%,5.41%,24.32%
na,8.33%,0%,10.81%,0%,0%,0%
responses,36.,35.,37.,37.,37.,37.
