,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,66.67%,53.33%,46.67%,60%,40%,33.33%
agree,20%,40%,33.33%,26.67%,46.67%,33.33%
neutral,13.33%,6.67%,20%,13.33%,13.33%,33.33%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,15.,15.,15.,15.,15.,15.
