,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,38.52%,28.46%,36.07%,31.97%,30.89%,26.23%
agree,35.25%,30.89%,36.89%,43.44%,40.65%,22.95%
neutral,18.03%,22.76%,22.13%,16.39%,21.14%,27.87%
disagree,4.92%,13.82%,3.28%,5.74%,5.69%,15.57%
strongly_disagree,3.28%,4.07%,0.82%,1.64%,1.63%,7.38%
na,0%,0%,0.82%,0.82%,0%,0%
responses,122.,123.,122.,122.,123.,122.
