,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,6.06%,51.35%,6.06%,56.41%,43.59%,53.85%
agree,6.06%,37.84%,6.06%,41.03%,48.72%,41.03%
neutral,12.12%,5.41%,12.12%,2.56%,2.56%,5.13%
disagree,0%,0%,0%,0%,5.13%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,75.76%,5.41%,75.76%,0%,0%,0%
responses,33.,37.,33.,39.,39.,39.
