,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,25.76%,24.24%,21.21%,21.21%,23.44%,25%
agree,39.39%,51.52%,28.79%,51.52%,45.31%,48.44%
neutral,21.21%,16.67%,24.24%,19.7%,21.88%,25%
disagree,6.06%,4.55%,7.58%,1.52%,4.69%,1.56%
strongly_disagree,3.03%,0%,7.58%,3.03%,0%,0%
na,4.55%,3.03%,10.61%,3.03%,4.69%,0%
responses,66.,66.,66.,66.,64.,64.
