,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,65%,60%,50%,65%,57.89%,45%
agree,20%,25%,35%,20%,36.84%,35%
neutral,5%,5%,10%,10%,0%,5%
disagree,5%,10%,5%,0%,5.26%,15%
strongly_disagree,5%,0%,0%,5%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,20.,20.,20.,20.,19.,20.
