,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,56%,56%,52%,64%,44%,60%
agree,44%,44%,36%,36%,40%,36%
neutral,0%,0%,8%,0%,8%,4%
disagree,0%,0%,0%,0%,8%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,4%,0%,0%,0%
responses,25.,25.,25.,25.,25.,25.
