,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,66.67%,68.22%,69.44%,54.21%,59.26%,56.48%
agree,23.15%,24.3%,21.3%,29.91%,27.78%,25%
neutral,9.26%,7.48%,9.26%,12.15%,12.04%,17.59%
disagree,0%,0%,0%,3.74%,0.93%,0.93%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0.93%,0%,0%,0%,0%,0%
responses,108.,107.,108.,107.,108.,108.
