,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,61.54%,61.54%,61.54%,61.54%,53.85%,38.46%
agree,30.77%,30.77%,30.77%,30.77%,38.46%,23.08%
neutral,7.69%,7.69%,7.69%,7.69%,7.69%,38.46%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,13.,13.,13.,13.,13.,13.
