,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,45%,40%,45%,40%,45%,40%
agree,35%,45%,30%,45%,35%,35%
neutral,10%,15%,10%,15%,10%,20%
disagree,5%,0%,5%,0%,5%,5%
strongly_disagree,5%,0%,0%,0%,5%,0%
na,0%,0%,10%,0%,0%,0%
responses,20.,20.,20.,20.,20.,20.
