,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,32.61%,30.43%,60.87%,21.74%,28.26%,20%
agree,36.96%,36.96%,26.09%,19.57%,36.96%,44.44%
neutral,17.39%,19.57%,8.7%,30.43%,21.74%,26.67%
disagree,6.52%,6.52%,0%,15.22%,8.7%,4.44%
strongly_disagree,4.35%,4.35%,0%,10.87%,2.17%,2.22%
na,2.17%,2.17%,4.35%,2.17%,2.17%,2.22%
responses,46.,46.,46.,46.,46.,45.
