,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,25%,25%,37.5%,18.75%,25%,25%
agree,31.25%,31.25%,25%,43.75%,37.5%,37.5%
neutral,12.5%,12.5%,12.5%,12.5%,6.25%,6.25%
disagree,18.75%,18.75%,12.5%,18.75%,18.75%,18.75%
strongly_disagree,12.5%,12.5%,6.25%,6.25%,12.5%,12.5%
na,0%,0%,6.25%,0%,0%,0%
responses,16.,16.,16.,16.,16.,16.
