,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,53.85%,22.22%,33.33%,32.14%,31.03%,14.29%
agree,19.23%,22.22%,33.33%,25%,24.14%,17.86%
neutral,15.38%,29.63%,18.52%,35.71%,27.59%,35.71%
disagree,0%,11.11%,0%,0%,10.34%,17.86%
strongly_disagree,0%,14.81%,0%,7.14%,6.9%,14.29%
na,11.54%,0%,14.81%,0%,0%,0%
responses,26.,27.,27.,28.,29.,28.
