,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,45.83%,48.94%,31.25%,35.42%,39.58%,47.92%
agree,27.08%,23.4%,18.75%,31.25%,27.08%,33.33%
neutral,8.33%,14.89%,27.08%,20.83%,14.58%,12.5%
disagree,6.25%,6.38%,10.42%,6.25%,4.17%,4.17%
strongly_disagree,8.33%,4.26%,2.08%,4.17%,10.42%,0%
na,4.17%,2.13%,10.42%,2.08%,4.17%,2.08%
responses,48.,47.,48.,48.,48.,48.
