,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,44.44%,34.62%,50%,53.85%,46.15%,15.38%
agree,40.74%,53.85%,38.46%,42.31%,46.15%,50%
neutral,7.41%,3.85%,11.54%,3.85%,0%,30.77%
disagree,7.41%,7.69%,0%,0%,3.85%,3.85%
strongly_disagree,0%,0%,0%,0%,3.85%,0%
na,0%,0%,0%,0%,0%,0%
responses,27.,26.,26.,26.,26.,26.
