,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,40.54%,22.86%,45.95%,18.92%,16.22%,16.22%
agree,35.14%,22.86%,29.73%,24.32%,40.54%,16.22%
neutral,18.92%,28.57%,16.22%,27.03%,29.73%,24.32%
disagree,2.7%,17.14%,2.7%,5.41%,8.11%,18.92%
strongly_disagree,2.7%,8.57%,0%,24.32%,5.41%,24.32%
na,0%,0%,5.41%,0%,0%,0%
responses,37.,35.,37.,37.,37.,37.
