,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,11.36%,28.74%,11.63%,28.09%,25.84%,20.22%
agree,29.55%,57.47%,20.93%,57.3%,49.44%,55.06%
neutral,21.59%,10.34%,25.58%,7.87%,17.98%,16.85%
disagree,12.5%,1.15%,8.14%,6.74%,5.62%,4.49%
strongly_disagree,5.68%,2.3%,11.63%,0%,1.12%,3.37%
na,19.32%,0%,22.09%,0%,0%,0%
responses,88.,87.,86.,89.,89.,89.
