,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,55.56%,37.04%,66.67%,44.44%,51.85%,14.81%
agree,25.93%,25.93%,22.22%,40.74%,33.33%,18.52%
neutral,18.52%,33.33%,7.41%,14.81%,11.11%,33.33%
disagree,0%,0%,0%,0%,3.7%,22.22%
strongly_disagree,0%,3.7%,0%,0%,0%,7.41%
na,0%,0%,3.7%,0%,0%,3.7%
responses,27.,27.,27.,27.,27.,27.
