,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,78.26%,58.7%,84.78%,67.39%,69.57%,57.78%
agree,15.22%,26.09%,8.7%,21.74%,21.74%,20%
neutral,4.35%,10.87%,4.35%,6.52%,6.52%,17.78%
disagree,0%,2.17%,0%,2.17%,0%,4.44%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,2.17%,2.17%,2.17%,2.17%,2.17%,0%
responses,46.,46.,46.,46.,46.,45.
