,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,50%,36%,36%,40%,40%,24%
agree,26.92%,16%,48%,40%,36%,16%
neutral,11.54%,20%,8%,8%,16%,24%
disagree,3.85%,4%,0%,4%,4%,12%
strongly_disagree,3.85%,24%,4%,8%,4%,24%
na,3.85%,0%,4%,0%,0%,0%
responses,26.,25.,25.,25.,25.,25.
