,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,31.76%,23.53%,28.57%,35.29%,35.29%,23.53%
agree,49.41%,41.18%,51.19%,45.88%,42.35%,43.53%
neutral,12.94%,17.65%,15.48%,14.12%,18.82%,25.88%
disagree,4.71%,11.76%,0%,4.71%,2.35%,2.35%
strongly_disagree,1.18%,5.88%,0%,0%,1.18%,4.71%
na,0%,0%,4.76%,0%,0%,0%
responses,85.,85.,84.,85.,85.,85.
