,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,76.19%,85.71%,61.9%,69.05%,76.19%,85.71%
agree,23.81%,14.29%,23.81%,21.43%,21.43%,14.29%
neutral,0%,0%,7.14%,2.38%,0%,0%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,7.14%,7.14%,2.38%,0%
responses,42.,42.,42.,42.,42.,42.
