,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,9.38%,12.5%,6.25%,12.5%,25.81%,18.75%
agree,21.88%,34.38%,28.12%,28.12%,32.26%,28.12%
neutral,37.5%,28.12%,25%,31.25%,25.81%,40.62%
disagree,21.88%,18.75%,18.75%,15.62%,12.9%,12.5%
strongly_disagree,9.38%,6.25%,15.62%,9.38%,3.23%,0%
na,0%,0%,6.25%,3.12%,0%,0%
responses,32.,32.,32.,32.,31.,32.
