,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,70.59%,47.06%,70.59%,52.94%,70.59%,41.18%
agree,11.76%,29.41%,11.76%,17.65%,11.76%,23.53%
neutral,5.88%,11.76%,11.76%,17.65%,5.88%,17.65%
disagree,0%,0%,0%,0%,0%,5.88%
strongly_disagree,11.76%,11.76%,5.88%,11.76%,11.76%,11.76%
na,0%,0%,0%,0%,0%,0%
responses,17.,17.,17.,17.,17.,17.
