,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,71.43%,54.29%,68.57%,62.86%,68.57%,51.43%
agree,17.14%,25.71%,20%,28.57%,22.86%,25.71%
neutral,5.71%,17.14%,5.71%,8.57%,8.57%,20%
disagree,2.86%,2.86%,2.86%,0%,0%,0%
strongly_disagree,2.86%,0%,0%,0%,0%,2.86%
na,0%,0%,2.86%,0%,0%,0%
responses,35.,35.,35.,35.,35.,35.
