,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,48.28%,41.38%,44.83%,48.28%,48.28%,39.29%
agree,41.38%,24.14%,31.03%,41.38%,37.93%,32.14%
neutral,6.9%,27.59%,13.79%,6.9%,6.9%,17.86%
disagree,0%,0%,3.45%,0%,3.45%,3.57%
strongly_disagree,3.45%,6.9%,3.45%,3.45%,3.45%,7.14%
na,0%,0%,3.45%,0%,0%,0%
responses,29.,29.,29.,29.,29.,28.
