,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,80.9%,69.49%,78.53%,71.59%,70.62%,65.17%
agree,12.92%,20.9%,14.69%,19.32%,20.34%,26.4%
neutral,5.62%,6.78%,6.21%,7.39%,7.34%,7.3%
disagree,0%,2.82%,0%,0.57%,1.69%,1.12%
strongly_disagree,0.56%,0%,0%,1.14%,0%,0%
na,0%,0%,0.56%,0%,0%,0%
responses,178.,177.,177.,176.,177.,178.
