,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,40%,46.67%,40%,42.86%,26.67%,40%
agree,13.33%,13.33%,33.33%,42.86%,40%,40%
neutral,26.67%,13.33%,20%,7.14%,13.33%,13.33%
disagree,0%,6.67%,0%,0%,6.67%,0%
strongly_disagree,20%,20%,6.67%,7.14%,13.33%,6.67%
na,0%,0%,0%,0%,0%,0%
responses,15.,15.,15.,14.,15.,15.
