,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,55%,55%,40%,50%,47.37%,65%
agree,45%,30%,45%,40%,26.32%,20%
neutral,0%,15%,15%,10%,21.05%,10%
disagree,0%,0%,0%,0%,5.26%,5%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,20.,20.,20.,20.,19.,20.
