,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,60%,91.23%,58.93%,78.95%,73.21%,84.21%
agree,14.55%,5.26%,12.5%,17.54%,16.07%,15.79%
neutral,12.73%,3.51%,14.29%,3.51%,10.71%,0%
disagree,0%,0%,1.79%,0%,0%,0%
strongly_disagree,1.82%,0%,1.79%,0%,0%,0%
na,10.91%,0%,10.71%,0%,0%,0%
responses,55.,57.,56.,57.,56.,57.
