,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,75%,70%,80%,65%,55%,55%
agree,15%,15%,10%,25%,35%,20%
neutral,5%,10%,5%,5%,5%,15%
disagree,0%,0%,0%,0%,0%,5%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,5%,5%,5%,5%,5%,5%
responses,20.,20.,20.,20.,20.,20.
