,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,52.94%,58.82%,47.06%,35.29%,35.29%,52.94%
agree,29.41%,29.41%,29.41%,35.29%,29.41%,35.29%
neutral,5.88%,11.76%,17.65%,5.88%,23.53%,5.88%
disagree,0%,0%,5.88%,17.65%,5.88%,5.88%
strongly_disagree,11.76%,0%,0%,5.88%,5.88%,0%
na,0%,0%,0%,0%,0%,0%
responses,17.,17.,17.,17.,17.,17.
