,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,78.57%,61.9%,67.86%,76.19%,76.19%,47.62%
agree,17.86%,28.57%,22.62%,19.05%,21.43%,22.62%
neutral,2.38%,7.14%,5.95%,2.38%,1.19%,20.24%
disagree,0%,1.19%,1.19%,1.19%,0%,3.57%
strongly_disagree,0%,0%,0%,0%,0%,4.76%
na,1.19%,1.19%,2.38%,1.19%,1.19%,1.19%
responses,84.,84.,84.,84.,84.,84.
