,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,58.82%,47.06%,52.94%,37.5%,50%,47.06%
agree,0%,11.76%,17.65%,6.25%,0%,5.88%
neutral,23.53%,23.53%,29.41%,43.75%,18.75%,23.53%
disagree,5.88%,5.88%,0%,0%,25%,5.88%
strongly_disagree,11.76%,11.76%,0%,12.5%,6.25%,17.65%
na,0%,0%,0%,0%,0%,0%
responses,17.,17.,17.,16.,16.,17.
