,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,11.11%,3.85%,14.81%,14.81%,3.85%,7.41%
agree,48.15%,30.77%,51.85%,33.33%,34.62%,44.44%
neutral,11.11%,34.62%,18.52%,18.52%,19.23%,11.11%
disagree,18.52%,11.54%,3.7%,14.81%,26.92%,25.93%
strongly_disagree,11.11%,19.23%,3.7%,18.52%,15.38%,11.11%
na,0%,0%,7.41%,0%,0%,0%
responses,27.,26.,27.,27.,26.,27.
