,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,41.46%,39.02%,51.22%,43.9%,43.9%,42.5%
agree,21.95%,26.83%,21.95%,24.39%,26.83%,32.5%
neutral,17.07%,17.07%,19.51%,24.39%,14.63%,15%
disagree,12.2%,9.76%,2.44%,2.44%,4.88%,5%
strongly_disagree,7.32%,7.32%,4.88%,4.88%,9.76%,5%
na,0%,0%,0%,0%,0%,0%
responses,41.,41.,41.,41.,41.,40.
