,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,80%,90%,70%,50%,50%,70%
agree,10%,10%,10%,40%,50%,30%
neutral,10%,0%,0%,10%,0%,0%
disagree,0%,0%,10%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,10%,0%,0%,0%
responses,10.,10.,10.,10.,10.,10.
