,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,48.89%,61.7%,44.19%,59.18%,54.17%,60.42%
agree,20%,19.15%,20.93%,30.61%,25%,33.33%
neutral,8.89%,10.64%,9.3%,10.2%,16.67%,6.25%
disagree,0%,4.26%,0%,0%,2.08%,0%
strongly_disagree,0%,2.13%,0%,0%,2.08%,0%
na,22.22%,2.13%,25.58%,0%,0%,0%
responses,45.,47.,43.,49.,48.,48.
