,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,39.45%,34.86%,33.94%,37.61%,39.81%,29.63%
agree,42.2%,37.61%,43.12%,32.11%,38.89%,29.63%
neutral,12.84%,16.51%,16.51%,21.1%,15.74%,23.15%
disagree,1.83%,9.17%,1.83%,7.34%,2.78%,8.33%
strongly_disagree,3.67%,1.83%,2.75%,1.83%,2.78%,9.26%
na,0%,0%,1.83%,0%,0%,0%
responses,109.,109.,109.,109.,108.,108.
