,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,15.83%,14.71%,22.3%,13.57%,17.86%,12.86%
agree,28.78%,33.82%,35.97%,30.71%,33.57%,35.71%
neutral,28.06%,27.94%,28.78%,18.57%,19.29%,32.14%
disagree,12.23%,11.03%,4.32%,17.86%,13.57%,7.86%
strongly_disagree,15.11%,12.5%,5.76%,19.29%,15.71%,11.43%
na,0%,0%,2.88%,0%,0%,0%
responses,139.,136.,139.,140.,140.,140.
