,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,48.84%,39.02%,48.78%,48.78%,54.76%,47.62%
agree,34.88%,43.9%,34.15%,36.59%,35.71%,38.1%
neutral,13.95%,12.2%,14.63%,12.2%,7.14%,11.9%
disagree,0%,2.44%,0%,0%,0%,0%
strongly_disagree,2.33%,2.44%,2.44%,2.44%,2.38%,2.38%
na,0%,0%,0%,0%,0%,0%
responses,43.,41.,41.,41.,42.,42.
