,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,42.86%,42.86%,42.86%,35.71%,42.86%,35.71%
agree,28.57%,23.81%,30.95%,35.71%,45.24%,35.71%
neutral,19.05%,11.9%,16.67%,4.76%,0%,19.05%
disagree,2.38%,11.9%,4.76%,9.52%,4.76%,7.14%
strongly_disagree,7.14%,9.52%,2.38%,14.29%,7.14%,2.38%
na,0%,0%,2.38%,0%,0%,0%
responses,42.,42.,42.,42.,42.,42.
