,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,76.92%,69.23%,61.54%,46.15%,53.85%,38.46%
agree,7.69%,7.69%,23.08%,38.46%,30.77%,38.46%
neutral,7.69%,15.38%,7.69%,15.38%,7.69%,23.08%
disagree,7.69%,7.69%,0%,0%,7.69%,0%
strongly_disagree,0%,0%,7.69%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,13.,13.,13.,13.,13.,13.
