,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,57.14%,42.86%,67.86%,60.71%,53.57%,39.29%
agree,32.14%,28.57%,21.43%,25%,32.14%,17.86%
neutral,3.57%,10.71%,7.14%,3.57%,3.57%,28.57%
disagree,3.57%,10.71%,0%,7.14%,7.14%,10.71%
strongly_disagree,3.57%,7.14%,3.57%,3.57%,3.57%,3.57%
na,0%,0%,0%,0%,0%,0%
responses,28.,28.,28.,28.,28.,28.
