,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,35.29%,35.29%,29.41%,23.53%,29.41%,25%
agree,35.29%,29.41%,47.06%,47.06%,52.94%,43.75%
neutral,23.53%,23.53%,17.65%,29.41%,17.65%,31.25%
disagree,5.88%,5.88%,0%,0%,0%,0%
strongly_disagree,0%,5.88%,0%,0%,0%,0%
na,0%,0%,5.88%,0%,0%,0%
responses,17.,17.,17.,17.,17.,16.
