,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,72.86%,66.67%,71.43%,51.43%,58.57%,41.43%
agree,15.71%,23.19%,22.86%,34.29%,28.57%,47.14%
neutral,8.57%,8.7%,2.86%,8.57%,11.43%,10%
disagree,2.86%,1.45%,2.86%,5.71%,1.43%,1.43%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,70.,69.,70.,70.,70.,70.
