,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,69.23%,58.33%,69.23%,69.23%,69.23%,76.92%
agree,15.38%,25%,15.38%,15.38%,7.69%,7.69%
neutral,15.38%,16.67%,15.38%,15.38%,23.08%,15.38%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,13.,12.,13.,13.,13.,13.
