,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,22.58%,19.35%,22.58%,22.58%,19.35%,25.81%
agree,32.26%,32.26%,35.48%,35.48%,25.81%,35.48%
neutral,25.81%,16.13%,22.58%,32.26%,9.68%,22.58%
disagree,6.45%,12.9%,12.9%,0%,32.26%,9.68%
strongly_disagree,12.9%,19.35%,6.45%,9.68%,12.9%,6.45%
na,0%,0%,0%,0%,0%,0%
responses,31.,31.,31.,31.,31.,31.
