,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,56.86%,45.1%,58.82%,44%,43.14%,27.45%
agree,27.45%,27.45%,29.41%,28%,37.25%,31.37%
neutral,11.76%,17.65%,5.88%,20%,9.8%,21.57%
disagree,0%,5.88%,1.96%,6%,1.96%,11.76%
strongly_disagree,3.92%,3.92%,3.92%,2%,7.84%,7.84%
na,0%,0%,0%,0%,0%,0%
responses,51.,51.,51.,50.,51.,51.
