,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,20%,13.33%,13.33%,13.33%,6.67%,6.67%
agree,40%,26.67%,60%,60%,73.33%,26.67%
neutral,13.33%,26.67%,20%,26.67%,13.33%,26.67%
disagree,13.33%,13.33%,0%,0%,6.67%,6.67%
strongly_disagree,13.33%,13.33%,0%,0%,0%,26.67%
na,0%,6.67%,6.67%,0%,0%,6.67%
responses,15.,15.,15.,15.,15.,15.
