,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,38.71%,48.48%,40.62%,48.48%,51.52%,42.42%
agree,22.58%,36.36%,31.25%,39.39%,33.33%,45.45%
neutral,22.58%,9.09%,15.62%,12.12%,15.15%,12.12%
disagree,3.23%,3.03%,3.12%,0%,0%,0%
strongly_disagree,0%,3.03%,0%,0%,0%,0%
na,12.9%,0%,9.38%,0%,0%,0%
responses,31.,33.,32.,33.,33.,33.
