,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,70%,70%,60%,66.67%,70%,62.07%
agree,30%,30%,36.67%,33.33%,30%,34.48%
neutral,0%,0%,0%,0%,0%,0%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,3.45%
na,0%,0%,3.33%,0%,0%,0%
responses,30.,30.,30.,30.,30.,29.
