,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,90.48%,90.48%,85.71%,80.95%,85.71%,90.48%
agree,9.52%,9.52%,14.29%,19.05%,14.29%,9.52%
neutral,0%,0%,0%,0%,0%,0%
disagree,0%,0%,0%,0%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,21.,21.,21.,21.,21.,21.
