,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,31.82%,31.82%,40.91%,31.82%,23.81%,27.27%
agree,22.73%,22.73%,27.27%,31.82%,19.05%,9.09%
neutral,27.27%,13.64%,22.73%,18.18%,23.81%,27.27%
disagree,9.09%,9.09%,0%,9.09%,19.05%,9.09%
strongly_disagree,4.55%,18.18%,4.55%,4.55%,9.52%,22.73%
na,4.55%,4.55%,4.55%,4.55%,4.76%,4.55%
responses,22.,22.,22.,22.,21.,22.
