,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,66.67%,55.56%,66.67%,66.67%,62.96%,62.96%
agree,25.93%,29.63%,22.22%,25.93%,29.63%,18.52%
neutral,7.41%,11.11%,7.41%,7.41%,7.41%,14.81%
disagree,0%,3.7%,0%,0%,0%,3.7%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,3.7%,0%,0%,0%
responses,27.,27.,27.,27.,27.,27.
