,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,73.33%,66.67%,73.33%,66.67%,60%,66.67%
agree,26.67%,20%,20%,20%,6.67%,20%
neutral,0%,6.67%,0%,0%,13.33%,13.33%
disagree,0%,6.67%,0%,13.33%,13.33%,0%
strongly_disagree,0%,0%,0%,0%,6.67%,0%
na,0%,0%,6.67%,0%,0%,0%
responses,15.,15.,15.,15.,15.,15.
