,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,50%,32.61%,37.78%,40%,45.65%,23.91%
agree,34.78%,43.48%,40%,42.22%,43.48%,36.96%
neutral,10.87%,13.04%,17.78%,17.78%,8.7%,21.74%
disagree,4.35%,10.87%,4.44%,0%,2.17%,6.52%
strongly_disagree,0%,0%,0%,0%,0%,10.87%
na,0%,0%,0%,0%,0%,0%
responses,46.,46.,45.,45.,46.,46.
