,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,69.23%,69.23%,61.54%,69.23%,53.85%,69.23%
agree,15.38%,15.38%,23.08%,23.08%,15.38%,23.08%
neutral,0%,0%,7.69%,0%,15.38%,0%
disagree,7.69%,7.69%,7.69%,0%,7.69%,7.69%
strongly_disagree,7.69%,7.69%,0%,7.69%,7.69%,0%
na,0%,0%,0%,0%,0%,0%
responses,13.,13.,13.,13.,13.,13.
