,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,28.57%,40%,40%,40%,40%,46.67%
agree,57.14%,40%,40%,46.67%,33.33%,33.33%
neutral,7.14%,0%,6.67%,0%,13.33%,6.67%
disagree,0%,6.67%,0%,0%,0%,0%
strongly_disagree,7.14%,13.33%,13.33%,13.33%,13.33%,13.33%
na,0%,0%,0%,0%,0%,0%
responses,14.,15.,15.,15.,15.,15.
