,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,20%,50%,20%,62.5%,43.75%,59.38%
agree,0%,30%,4%,31.25%,43.75%,37.5%
neutral,4%,6.67%,0%,3.12%,9.38%,3.12%
disagree,0%,0%,0%,3.12%,3.12%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,76%,13.33%,76%,0%,0%,0%
responses,25.,30.,25.,32.,32.,32.
