,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,48.57%,48.57%,51.43%,40%,54.29%,54.29%
agree,22.86%,22.86%,25.71%,22.86%,17.14%,31.43%
neutral,11.43%,11.43%,17.14%,25.71%,20%,11.43%
disagree,8.57%,11.43%,2.86%,8.57%,2.86%,2.86%
strongly_disagree,8.57%,5.71%,0%,2.86%,5.71%,0%
na,0%,0%,2.86%,0%,0%,0%
responses,35.,35.,35.,35.,35.,35.
