,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,60%,60%,80%,50%,60%,50%
agree,30%,30%,20%,10%,20%,50%
neutral,10%,0%,0%,10%,20%,0%
disagree,0%,10%,0%,30%,0%,0%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,0%,0%,0%,0%,0%,0%
responses,10.,10.,10.,10.,10.,10.
