,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
strongly_agree,28.57%,60.78%,23.81%,55.77%,46.15%,48.08%
agree,4.76%,35.29%,9.52%,34.62%,42.31%,46.15%
neutral,0%,1.96%,2.38%,5.77%,11.54%,3.85%
disagree,2.38%,0%,0%,3.85%,0%,1.92%
strongly_disagree,0%,0%,0%,0%,0%,0%
na,64.29%,1.96%,64.29%,0%,0%,0%
responses,42.,51.,42.,52.,52.,52.
